MemTotal:        8025424 kB
MemFree:          238560 kB
MemAvailable:    5083652 kB
Buffers:         1325368 kB
Cached:          2481024 kB
SwapCached:         9888 kB
Active:          1791404 kB
Inactive:        4483288 kB
Active(anon):    1572348 kB
Inactive(anon):   896476 kB
Active(file):     219056 kB
Inactive(file):  3586812 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1007744 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             48176 kB
Writeback:             0 kB
AnonPages:       2344856 kB
Mapped:           322640 kB
Shmem:               472 kB
KReclaimable:    1242196 kB
Slab:            1376388 kB
SReclaimable:    1242196 kB
SUnreclaim:       134192 kB
KernelStack:       12288 kB
PageTables:        14744 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    8746632 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             4800 kB
AnonHugePages:    444416 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
