MemTotal:        8025424 kB
MemFree:          192432 kB
MemAvailable:    5294540 kB
Buffers:         2663056 kB
Cached:          1004184 kB
SwapCached:         9296 kB
Active:          1599276 kB
Inactive:        4328168 kB
Active(anon):    1392972 kB
Inactive(anon):   867912 kB
Active(file):     206304 kB
Inactive(file):  3460256 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1008256 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             26316 kB
Writeback:             0 kB
AnonPages:       2137548 kB
Mapped:           306848 kB
Shmem:               572 kB
KReclaimable:    1638520 kB
Slab:            1778412 kB
SReclaimable:    1638520 kB
SUnreclaim:       139892 kB
KernelStack:       12224 kB
PageTables:        14112 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    8514680 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             4800 kB
AnonHugePages:    421888 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
