MemTotal:        8025424 kB
MemFree:          277276 kB
MemAvailable:    5090840 kB
Buffers:         1254100 kB
Cached:          2527728 kB
SwapCached:         9900 kB
Active:          1830936 kB
Inactive:        4451020 kB
Active(anon):    1611476 kB
Inactive(anon):   889196 kB
Active(file):     219460 kB
Inactive(file):  3561824 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1007744 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             54220 kB
Writeback:             0 kB
AnonPages:       2382664 kB
Mapped:           322560 kB
Shmem:               500 kB
KReclaimable:    1235252 kB
Slab:            1370708 kB
SReclaimable:    1235252 kB
SUnreclaim:       135456 kB
KernelStack:       12256 kB
PageTables:        14556 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    8750028 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             4800 kB
AnonHugePages:    464896 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
