MemTotal:        8025424 kB
MemFree:          197996 kB
MemAvailable:    5073368 kB
Buffers:         1234540 kB
Cached:          2609128 kB
SwapCached:         9916 kB
Active:          1843668 kB
Inactive:        4512228 kB
Active(anon):    1623664 kB
Inactive(anon):   889040 kB
Active(file):     220004 kB
Inactive(file):  3623188 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1007744 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             30780 kB
Writeback:             0 kB
AnonPages:       2394972 kB
Mapped:           323868 kB
Shmem:               492 kB
KReclaimable:    1235152 kB
Slab:            1370864 kB
SReclaimable:    1235152 kB
SUnreclaim:       135712 kB
KernelStack:       12320 kB
PageTables:        15244 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9606168 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             4800 kB
AnonHugePages:    464896 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
