MemTotal:        8025424 kB
MemFree:          229600 kB
MemAvailable:    5226492 kB
Buffers:         2098688 kB
Cached:          1670472 kB
SwapCached:         9796 kB
Active:          1569236 kB
Inactive:        4514520 kB
Active(anon):    1381984 kB
Inactive(anon):   933020 kB
Active(file):     187252 kB
Inactive(file):  3581500 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1007744 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:              4928 kB
Writeback:           352 kB
AnonPages:       2192520 kB
Mapped:           312764 kB
Shmem:               348 kB
KReclaimable:    1431112 kB
Slab:            1567772 kB
SReclaimable:    1431112 kB
SUnreclaim:       136660 kB
KernelStack:       12320 kB
PageTables:        14564 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    8832564 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             4800 kB
AnonHugePages:    436224 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
