MemTotal:        8025424 kB
MemFree:          160776 kB
MemAvailable:    5149844 kB
Buffers:         2648100 kB
Cached:           823684 kB
SwapCached:         9292 kB
Active:          3731980 kB
Inactive:        2103596 kB
Active(anon):    1697280 kB
Inactive(anon):   667184 kB
Active(file):    2034700 kB
Inactive(file):  1436412 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1008512 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:              8056 kB
Writeback:             0 kB
AnonPages:       2251616 kB
Mapped:           323284 kB
Shmem:               608 kB
KReclaimable:    1720928 kB
Slab:            1863756 kB
SReclaimable:    1720928 kB
SUnreclaim:       142828 kB
KernelStack:       13280 kB
PageTables:        15052 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9232224 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6124 kB
VmallocChunk:          0 kB
Percpu:             4800 kB
AnonHugePages:    452608 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
