MemTotal:        8025424 kB
MemFree:          894064 kB
MemAvailable:    5579728 kB
Buffers:         2338932 kB
Cached:           525620 kB
SwapCached:         9160 kB
Active:          1602272 kB
Inactive:        3203372 kB
Active(anon):    1318124 kB
Inactive(anon):   623796 kB
Active(file):     284148 kB
Inactive(file):  2579576 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1008512 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             97432 kB
Writeback:             0 kB
AnonPages:       1806012 kB
Mapped:           309312 kB
Shmem:               576 kB
KReclaimable:    2024912 kB
Slab:            2166500 kB
SReclaimable:    2024912 kB
SUnreclaim:       141588 kB
KernelStack:       14432 kB
PageTables:        14348 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    8894796 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6124 kB
VmallocChunk:          0 kB
Percpu:             4640 kB
AnonHugePages:    428032 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
