MemTotal:        8025424 kB
MemFree:          145084 kB
MemAvailable:    5032556 kB
Buffers:         1226928 kB
Cached:          2634792 kB
SwapCached:         9920 kB
Active:          1847964 kB
Inactive:        4530084 kB
Active(anon):    1627872 kB
Inactive(anon):   888948 kB
Active(file):     220092 kB
Inactive(file):  3641136 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1007744 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             23276 kB
Writeback:           168 kB
AnonPages:       2398812 kB
Mapped:           323968 kB
Shmem:               516 kB
KReclaimable:    1229216 kB
Slab:            1364360 kB
SReclaimable:    1229216 kB
SUnreclaim:       135144 kB
KernelStack:       12320 kB
PageTables:        14864 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    8753024 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             4800 kB
AnonHugePages:    464896 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
