MemTotal:        8025424 kB
MemFree:          249768 kB
MemAvailable:    5301124 kB
Buffers:         2631848 kB
Cached:          1063292 kB
SwapCached:         9724 kB
Active:          1888776 kB
Inactive:        4078620 kB
Active(anon):    1684936 kB
Inactive(anon):   587736 kB
Active(file):     203840 kB
Inactive(file):  3490884 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1007744 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             26840 kB
Writeback:           116 kB
AnonPages:       2150944 kB
Mapped:           310024 kB
Shmem:               328 kB
KReclaimable:    1559604 kB
Slab:            1698616 kB
SReclaimable:    1559604 kB
SUnreclaim:       139012 kB
KernelStack:       12256 kB
PageTables:        14576 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9086524 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             4800 kB
AnonHugePages:    428032 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
