MemTotal:        8025424 kB
MemFree:          246696 kB
MemAvailable:    5244852 kB
Buffers:         2191152 kB
Cached:          1554056 kB
SwapCached:         9780 kB
Active:          1558576 kB
Inactive:        4491268 kB
Active(anon):    1371716 kB
Inactive(anon):   933148 kB
Active(file):     186860 kB
Inactive(file):  3558120 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1007744 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             38616 kB
Writeback:            40 kB
AnonPages:       2182532 kB
Mapped:           311764 kB
Shmem:               344 kB
KReclaimable:    1456148 kB
Slab:            1592640 kB
SReclaimable:    1456148 kB
SUnreclaim:       136492 kB
KernelStack:       12256 kB
PageTables:        13980 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    8543732 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             4800 kB
AnonHugePages:    436224 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
