MemTotal:        8025424 kB
MemFree:          212812 kB
MemAvailable:    5061372 kB
Buffers:         1229496 kB
Cached:          2591732 kB
SwapCached:         9916 kB
Active:          1842040 kB
Inactive:        4490168 kB
Active(anon):    1621992 kB
Inactive(anon):   889040 kB
Active(file):     220048 kB
Inactive(file):  3601128 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1007744 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:              9948 kB
Writeback:            80 kB
AnonPages:       2393172 kB
Mapped:           323472 kB
Shmem:               504 kB
KReclaimable:    1230356 kB
Slab:            1365088 kB
SReclaimable:    1230356 kB
SUnreclaim:       134732 kB
KernelStack:       12384 kB
PageTables:        14968 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    8467260 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             4800 kB
AnonHugePages:    464896 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
