MemTotal:        8025424 kB
MemFree:          121808 kB
MemAvailable:    4726808 kB
Buffers:          962024 kB
Cached:          2514452 kB
SwapCached:        11280 kB
Active:          1881140 kB
Inactive:        4438320 kB
Active(anon):    1655348 kB
Inactive(anon):  1188388 kB
Active(file):     225792 kB
Inactive(file):  3249932 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1007744 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             44952 kB
Writeback:           204 kB
AnonPages:       2728544 kB
Mapped:           356788 kB
Shmem:               672 kB
KReclaimable:    1332248 kB
Slab:            1469556 kB
SReclaimable:    1332248 kB
SUnreclaim:       137308 kB
KernelStack:       12864 kB
PageTables:        15916 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9246504 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6132 kB
VmallocChunk:          0 kB
Percpu:             4840 kB
AnonHugePages:    491520 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
