MemTotal:        8025424 kB
MemFree:          131372 kB
MemAvailable:    4307940 kB
Buffers:         1723272 kB
Cached:          1573052 kB
SwapCached:          848 kB
Active:          1586784 kB
Inactive:        4944772 kB
Active(anon):    1414612 kB
Inactive(anon):  1821164 kB
Active(file):     172172 kB
Inactive(file):  3123608 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         979044 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             32000 kB
Writeback:            16 kB
AnonPages:       3148816 kB
Mapped:           175876 kB
Shmem:               296 kB
KReclaimable:    1083760 kB
Slab:            1205548 kB
SReclaimable:    1083760 kB
SUnreclaim:       121788 kB
KernelStack:       12672 kB
PageTables:        16244 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9614516 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1513472 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
