MemTotal:        8025424 kB
MemFree:          213716 kB
MemAvailable:    4664368 kB
Buffers:         1453768 kB
Cached:          2113440 kB
SwapCached:         9140 kB
Active:          1930344 kB
Inactive:        4548856 kB
Active(anon):    1473252 kB
Inactive(anon):  1439112 kB
Active(file):     457092 kB
Inactive(file):  3109744 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         676992 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             26912 kB
Writeback:             0 kB
AnonPages:       2769416 kB
Mapped:           124356 kB
Shmem:               260 kB
KReclaimable:    1086788 kB
Slab:            1210608 kB
SReclaimable:    1086788 kB
SUnreclaim:       123820 kB
KernelStack:       12096 kB
PageTables:        16108 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9934112 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1339392 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
