MemTotal:        8025424 kB
MemFree:          233580 kB
MemAvailable:    4451980 kB
Buffers:         1632848 kB
Cached:          1703524 kB
SwapCached:         8704 kB
Active:          2059296 kB
Inactive:        4377612 kB
Active(anon):    1888740 kB
Inactive(anon):  1212264 kB
Active(file):     170556 kB
Inactive(file):  3165348 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         922132 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             23656 kB
Writeback:             0 kB
AnonPages:       3008028 kB
Mapped:           140892 kB
Shmem:               308 kB
KReclaimable:    1085468 kB
Slab:            1207876 kB
SReclaimable:    1085468 kB
SUnreclaim:       122408 kB
KernelStack:       12016 kB
PageTables:        15776 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9082744 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1507328 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
