MemTotal:        8025424 kB
MemFree:          233808 kB
MemAvailable:    4645928 kB
Buffers:         1299788 kB
Cached:          2226188 kB
SwapCached:         9340 kB
Active:          2058348 kB
Inactive:        4374372 kB
Active(anon):    1487468 kB
Inactive(anon):  1419680 kB
Active(file):     570880 kB
Inactive(file):  2954692 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         676992 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             29364 kB
Writeback:             0 kB
AnonPages:       2762548 kB
Mapped:           123568 kB
Shmem:               288 kB
KReclaimable:    1089520 kB
Slab:            1213512 kB
SReclaimable:    1089520 kB
SUnreclaim:       123992 kB
KernelStack:       12064 kB
PageTables:        15940 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9078932 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1349632 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
