MemTotal:        8025424 kB
MemFree:          223228 kB
MemAvailable:    4702136 kB
Buffers:         1560792 kB
Cached:          2024932 kB
SwapCached:         9536 kB
Active:          2441392 kB
Inactive:        4024160 kB
Active(anon):    1514880 kB
Inactive(anon):  1365380 kB
Active(file):     926512 kB
Inactive(file):  2658780 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         676992 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             30688 kB
Writeback:            40 kB
AnonPages:       2770144 kB
Mapped:           125724 kB
Shmem:               368 kB
KReclaimable:    1096588 kB
Slab:            1219608 kB
SReclaimable:    1096588 kB
SUnreclaim:       123020 kB
KernelStack:       11984 kB
PageTables:        16116 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9082404 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1366016 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
