MemTotal:        8025424 kB
MemFree:          211556 kB
MemAvailable:    4702560 kB
Buffers:         1556112 kB
Cached:          2042400 kB
SwapCached:         9528 kB
Active:          2349680 kB
Inactive:        4128496 kB
Active(anon):    1514692 kB
Inactive(anon):  1365380 kB
Active(file):     834988 kB
Inactive(file):  2763116 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         676992 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             21160 kB
Writeback:           100 kB
AnonPages:       2770024 kB
Mapped:           125504 kB
Shmem:               372 kB
KReclaimable:    1095872 kB
Slab:            1216624 kB
SReclaimable:    1095872 kB
SUnreclaim:       120752 kB
KernelStack:       12032 kB
PageTables:        15776 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9082076 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1368064 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
