MemTotal:        8025424 kB
MemFree:          332228 kB
MemAvailable:    4445076 kB
Buffers:         1760272 kB
Cached:          1470564 kB
SwapCached:         2332 kB
Active:          1607228 kB
Inactive:        4772556 kB
Active(anon):    1435088 kB
Inactive(anon):  1714268 kB
Active(file):     172140 kB
Inactive(file):  3058288 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         972352 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             12312 kB
Writeback:             0 kB
AnonPages:       3060012 kB
Mapped:           162384 kB
Shmem:               292 kB
KReclaimable:    1085392 kB
Slab:            1207864 kB
SReclaimable:    1085392 kB
SUnreclaim:       122472 kB
KernelStack:       12016 kB
PageTables:        15848 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9082624 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1511424 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
