MemTotal:        8025424 kB
MemFree:          167216 kB
MemAvailable:    4611436 kB
Buffers:         1353556 kB
Cached:          2205964 kB
SwapCached:         9280 kB
Active:          2055232 kB
Inactive:        4479832 kB
Active(anon):    1538844 kB
Inactive(anon):  1437052 kB
Active(file):     516388 kB
Inactive(file):  3042780 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         676992 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             33744 kB
Writeback:            60 kB
AnonPages:       2833224 kB
Mapped:           136584 kB
Shmem:               272 kB
KReclaimable:    1088024 kB
Slab:            1211440 kB
SReclaimable:    1088024 kB
SUnreclaim:       123416 kB
KernelStack:       12640 kB
PageTables:        16380 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9604768 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1339392 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
