MemTotal:        8025424 kB
MemFree:          180824 kB
MemAvailable:    4658168 kB
Buffers:         1508184 kB
Cached:          2078628 kB
SwapCached:         9480 kB
Active:          2158008 kB
Inactive:        4331632 kB
Active(anon):    1498364 kB
Inactive(anon):  1404856 kB
Active(file):     659644 kB
Inactive(file):  2926776 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         676992 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:              8500 kB
Writeback:           192 kB
AnonPages:       2766900 kB
Mapped:           125280 kB
Shmem:               344 kB
KReclaimable:    1093896 kB
Slab:            1218580 kB
SReclaimable:    1093896 kB
SUnreclaim:       124684 kB
KernelStack:       12144 kB
PageTables:        16124 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9082096 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1357824 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
