timestamp,elapsed_min,gen0_before,gen1_before,gen2_before,collected,total_before,gen0_after,gen1_after,gen2_after
2026-01-02 12:41:13,257,42,8,0,0,50,0,0,0
2026-01-02 12:41:29,258,42,8,0,0,50,0,0,0
2026-01-02 12:41:44,258,42,8,0,0,50,0,0,0
2026-01-02 12:41:59,258,42,8,0,0,50,0,0,0
2026-01-02 12:42:14,258,42,8,0,0,50,0,0,0
2026-01-02 12:42:29,259,42,8,0,0,50,0,0,0
2026-01-02 12:42:46,259,42,8,0,0,50,0,0,0
2026-01-02 12:43:01,259,42,8,0,0,50,0,0,0
2026-01-02 12:43:16,260,42,8,0,0,50,0,0,0
2026-01-02 12:43:32,260,42,8,0,0,50,0,0,0
2026-01-02 12:43:48,260,42,8,0,0,50,0,0,0
2026-01-02 12:44:03,260,42,8,0,0,50,0,0,0
2026-01-02 12:44:19,261,42,8,0,0,50,0,0,0
2026-01-02 12:44:37,261,42,8,0,0,50,0,0,0
2026-01-02 12:44:52,261,42,8,0,0,50,0,0,0
2026-01-02 12:45:09,261,42,8,0,0,50,0,0,0
2026-01-02 12:45:24,262,42,8,0,0,50,0,0,0
2026-01-02 12:45:39,262,42,8,0,0,50,0,0,0
2026-01-02 12:45:55,262,42,8,0,0,50,0,0,0
2026-01-02 12:46:10,262,42,8,0,0,50,0,0,0
2026-01-02 12:46:26,263,42,8,0,0,50,0,0,0
2026-01-02 12:46:42,263,42,8,0,0,50,0,0,0
2026-01-02 12:46:58,263,42,8,0,0,50,0,0,0
2026-01-02 12:47:14,263,42,8,0,0,50,0,0,0
