MemTotal:        8025424 kB
MemFree:          240936 kB
MemAvailable:    5178524 kB
Buffers:         1862920 kB
Cached:          1916056 kB
SwapCached:         9816 kB
Active:          1606584 kB
Inactive:        4504284 kB
Active(anon):    1418440 kB
Inactive(anon):   913948 kB
Active(file):     188144 kB
Inactive(file):  3590336 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1007744 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             38368 kB
Writeback:             0 kB
AnonPages:       2209552 kB
Mapped:           310764 kB
Shmem:               396 kB
KReclaimable:    1362080 kB
Slab:            1497524 kB
SReclaimable:    1362080 kB
SUnreclaim:       135444 kB
KernelStack:       12320 kB
PageTables:        14320 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    8288908 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             4800 kB
AnonHugePages:    430080 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
