MemTotal:        8025424 kB
MemFree:          169872 kB
MemAvailable:    5274676 kB
Buffers:         2759296 kB
Cached:           588500 kB
SwapCached:         9264 kB
Active:          2244836 kB
Inactive:        3412856 kB
Active(anon):    1637940 kB
Inactive(anon):   672420 kB
Active(file):     606896 kB
Inactive(file):  2740436 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1008512 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             14928 kB
Writeback:             0 kB
AnonPages:       2196412 kB
Mapped:           321480 kB
Shmem:               556 kB
KReclaimable:    1960444 kB
Slab:            2104544 kB
SReclaimable:    1960444 kB
SUnreclaim:       144100 kB
KernelStack:       13056 kB
PageTables:        14932 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9102028 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6132 kB
VmallocChunk:          0 kB
Percpu:             4800 kB
AnonHugePages:    468992 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
