MemTotal:        8025424 kB
MemFree:          297096 kB
MemAvailable:    4963796 kB
Buffers:          892340 kB
Cached:          2755376 kB
SwapCached:         9948 kB
Active:          1939036 kB
Inactive:        4312880 kB
Active(anon):    1717360 kB
Inactive(anon):   887440 kB
Active(file):     221676 kB
Inactive(file):  3425440 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1007744 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             38196 kB
Writeback:             0 kB
AnonPages:       2486804 kB
Mapped:           339572 kB
Shmem:               592 kB
KReclaimable:    1222556 kB
Slab:            1357252 kB
SReclaimable:    1222556 kB
SUnreclaim:       134696 kB
KernelStack:       12624 kB
PageTables:        15460 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9985296 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6124 kB
VmallocChunk:          0 kB
Percpu:             4800 kB
AnonHugePages:    464896 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
