MemTotal:        8025424 kB
MemFree:           84728 kB
MemAvailable:    5098452 kB
Buffers:         1854224 kB
Cached:          2006836 kB
SwapCached:         9820 kB
Active:          1684416 kB
Inactive:        4586112 kB
Active(anon):    1496156 kB
Inactive(anon):   913924 kB
Active(file):     188260 kB
Inactive(file):  3672188 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1007744 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             32596 kB
Writeback:             0 kB
AnonPages:       2287424 kB
Mapped:           310924 kB
Shmem:               396 kB
KReclaimable:    1356248 kB
Slab:            1492304 kB
SReclaimable:    1356248 kB
SUnreclaim:       136056 kB
KernelStack:       12864 kB
PageTables:        15088 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    8817796 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             4800 kB
AnonHugePages:    430080 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
