MemTotal:        8025424 kB
MemFree:          311016 kB
MemAvailable:    5004056 kB
Buffers:          917700 kB
Cached:          2758704 kB
SwapCached:         9948 kB
Active:          1914292 kB
Inactive:        4341368 kB
Active(anon):    1692660 kB
Inactive(anon):   887440 kB
Active(file):     221632 kB
Inactive(file):  3453928 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1007744 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             25696 kB
Writeback:           204 kB
AnonPages:       2461884 kB
Mapped:           324032 kB
Shmem:               556 kB
KReclaimable:    1220452 kB
Slab:            1354884 kB
SReclaimable:    1220452 kB
SUnreclaim:       134432 kB
KernelStack:       12352 kB
PageTables:        14888 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    8476660 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             4800 kB
AnonHugePages:    464896 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
