MemTotal:        8025424 kB
MemFree:          141036 kB
MemAvailable:    4935052 kB
Buffers:         1236204 kB
Cached:          2525228 kB
SwapCached:         9900 kB
Active:          1962868 kB
Inactive:        4430356 kB
Active(anon):    1743172 kB
Inactive(anon):   889104 kB
Active(file):     219696 kB
Inactive(file):  3541252 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1007744 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             23972 kB
Writeback:            24 kB
AnonPages:       2514636 kB
Mapped:           322744 kB
Shmem:               496 kB
KReclaimable:    1236040 kB
Slab:            1371100 kB
SReclaimable:    1236040 kB
SUnreclaim:       135060 kB
KernelStack:       12912 kB
PageTables:        16448 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:   10031724 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             4800 kB
AnonHugePages:    464896 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
