MemTotal:        8025424 kB
MemFree:          278416 kB
MemAvailable:    5299116 kB
Buffers:         2625556 kB
Cached:          1038920 kB
SwapCached:         9724 kB
Active:          1889764 kB
Inactive:        4048140 kB
Active(anon):    1686016 kB
Inactive(anon):   587736 kB
Active(file):     203748 kB
Inactive(file):  3460404 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1007744 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:              2220 kB
Writeback:             0 kB
AnonPages:       2152168 kB
Mapped:           309792 kB
Shmem:               320 kB
KReclaimable:    1559520 kB
Slab:            1698116 kB
SReclaimable:    1559520 kB
SUnreclaim:       138596 kB
KernelStack:       12320 kB
PageTables:        14416 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    8802684 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             4800 kB
AnonHugePages:    428032 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
