MemTotal:        8025424 kB
MemFree:          355380 kB
MemAvailable:    4973328 kB
Buffers:          843188 kB
Cached:          2751208 kB
SwapCached:         9956 kB
Active:          1941512 kB
Inactive:        4259076 kB
Active(anon):    1719400 kB
Inactive(anon):   887428 kB
Active(file):     222112 kB
Inactive(file):  3371648 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1007744 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:              6012 kB
Writeback:             0 kB
AnonPages:       2488500 kB
Mapped:           325336 kB
Shmem:               588 kB
KReclaimable:    1227160 kB
Slab:            1362164 kB
SReclaimable:    1227160 kB
SUnreclaim:       135004 kB
KernelStack:       12336 kB
PageTables:        15224 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9335600 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             4800 kB
AnonHugePages:    464896 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
