MemTotal:        8025424 kB
MemFree:          294832 kB
MemAvailable:    5256468 kB
Buffers:         2017696 kB
Cached:          1738704 kB
SwapCached:         9800 kB
Active:          1580020 kB
Inactive:        4497860 kB
Active(anon):    1392480 kB
Inactive(anon):   929388 kB
Active(file):     187540 kB
Inactive(file):  3568472 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1007744 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:              2040 kB
Writeback:             0 kB
AnonPages:       2199084 kB
Mapped:           311964 kB
Shmem:               348 kB
KReclaimable:    1408596 kB
Slab:            1544384 kB
SReclaimable:    1408596 kB
SUnreclaim:       135788 kB
KernelStack:       12368 kB
PageTables:        14816 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    8274856 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             4800 kB
AnonHugePages:    436224 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
