MemTotal:        8025424 kB
MemFree:          267152 kB
MemAvailable:    4921700 kB
Buffers:          763200 kB
Cached:          2833004 kB
SwapCached:        11264 kB
Active:          2076744 kB
Inactive:        4177304 kB
Active(anon):    1805164 kB
Inactive(anon):   852972 kB
Active(file):     271580 kB
Inactive(file):  3324332 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1007744 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:              6676 kB
Writeback:           308 kB
AnonPages:       2543020 kB
Mapped:           336856 kB
Shmem:               596 kB
KReclaimable:    1261608 kB
Slab:            1396904 kB
SReclaimable:    1261608 kB
SUnreclaim:       135296 kB
KernelStack:       12528 kB
PageTables:        15672 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9344472 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             4840 kB
AnonHugePages:    479232 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
