MemTotal:        8025424 kB
MemFree:          242796 kB
MemAvailable:    4683472 kB
Buffers:         1339808 kB
Cached:          2214372 kB
SwapCached:         9364 kB
Active:          2065184 kB
Inactive:        4389320 kB
Active(anon):    1481600 kB
Inactive(anon):  1419420 kB
Active(file):     583584 kB
Inactive(file):  2969900 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         676992 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             20524 kB
Writeback:           152 kB
AnonPages:       2766904 kB
Mapped:           124296 kB
Shmem:               316 kB
KReclaimable:    1090164 kB
Slab:            1214236 kB
SReclaimable:    1090164 kB
SUnreclaim:       124072 kB
KernelStack:       12064 kB
PageTables:        15840 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    8794768 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1359872 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
