MemTotal:        8025424 kB
MemFree:          216068 kB
MemAvailable:    4703756 kB
Buffers:         1535388 kB
Cached:          2061040 kB
SwapCached:         9512 kB
Active:          2274432 kB
Inactive:        4190728 kB
Active(anon):    1503672 kB
Inactive(anon):  1365396 kB
Active(file):     770760 kB
Inactive(file):  2825332 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         676992 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             24352 kB
Writeback:           196 kB
AnonPages:       2761672 kB
Mapped:           127168 kB
Shmem:               376 kB
KReclaimable:    1094568 kB
Slab:            1215140 kB
SReclaimable:    1094568 kB
SUnreclaim:       120572 kB
KernelStack:       12288 kB
PageTables:        16676 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:   10985788 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1368064 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
