MemTotal:        8025424 kB
MemFree:          137572 kB
MemAvailable:    4338316 kB
Buffers:         1584592 kB
Cached:          1750856 kB
SwapCached:          836 kB
Active:          1525512 kB
Inactive:        5049344 kB
Active(anon):    1357744 kB
Inactive(anon):  1881952 kB
Active(file):     167768 kB
Inactive(file):  3167392 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         979044 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:              9512 kB
Writeback:             0 kB
AnonPages:       3147904 kB
Mapped:           176504 kB
Shmem:               288 kB
KReclaimable:    1068556 kB
Slab:            1189984 kB
SReclaimable:    1068556 kB
SUnreclaim:       121428 kB
KernelStack:       12576 kB
PageTables:        16552 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9614172 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1507328 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
