MemTotal:        8025424 kB
MemFree:          182124 kB
MemAvailable:    4657588 kB
Buffers:         1488320 kB
Cached:          2097012 kB
SwapCached:         9472 kB
Active:          2152116 kB
Inactive:        4338240 kB
Active(anon):    1500532 kB
Inactive(anon):  1404860 kB
Active(file):     651584 kB
Inactive(file):  2933380 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         676992 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             44600 kB
Writeback:             0 kB
AnonPages:       2771800 kB
Mapped:           126688 kB
Shmem:               332 kB
KReclaimable:    1093472 kB
Slab:            1217456 kB
SReclaimable:    1093472 kB
SUnreclaim:       123984 kB
KernelStack:       12080 kB
PageTables:        16276 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9938876 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1363968 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
