MemTotal:        8025424 kB
MemFree:          152072 kB
MemAvailable:    4683516 kB
Buffers:         1578948 kB
Cached:          2058908 kB
SwapCached:         9536 kB
Active:          2453460 kB
Inactive:        4065700 kB
Active(anon):    1516300 kB
Inactive(anon):  1365372 kB
Active(file):     937160 kB
Inactive(file):  2700328 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         676992 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             39876 kB
Writeback:             0 kB
AnonPages:       2771468 kB
Mapped:           126256 kB
Shmem:               368 kB
KReclaimable:    1096928 kB
Slab:            1220804 kB
SReclaimable:    1096928 kB
SUnreclaim:       123876 kB
KernelStack:       12112 kB
PageTables:        15976 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9083064 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1366016 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
