MemTotal:        8025424 kB
MemFree:          126128 kB
MemAvailable:    4834656 kB
Buffers:         1019020 kB
Cached:          2678028 kB
SwapCached:         9936 kB
Active:          2019304 kB
Inactive:        4362980 kB
Active(anon):    1798136 kB
Inactive(anon):   887724 kB
Active(file):     221168 kB
Inactive(file):  3475256 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1007744 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             36076 kB
Writeback:             0 kB
AnonPages:       2567756 kB
Mapped:           323300 kB
Shmem:               528 kB
KReclaimable:    1215076 kB
Slab:            1349460 kB
SReclaimable:    1215076 kB
SUnreclaim:       134384 kB
KernelStack:       12640 kB
PageTables:        15500 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9015628 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             4800 kB
AnonHugePages:    464896 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
