MemTotal:        8025424 kB
MemFree:           84388 kB
MemAvailable:    5028096 kB
Buffers:         1485712 kB
Cached:          2404688 kB
SwapCached:         9880 kB
Active:          1802588 kB
Inactive:        4584404 kB
Active(anon):    1586876 kB
Inactive(anon):   910164 kB
Active(file):     215712 kB
Inactive(file):  3674240 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1007744 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:              1956 kB
Writeback:             0 kB
AnonPages:       2373448 kB
Mapped:           322796 kB
Shmem:               448 kB
KReclaimable:    1256728 kB
Slab:            1390340 kB
SReclaimable:    1256728 kB
SUnreclaim:       133612 kB
KernelStack:       12800 kB
PageTables:        15248 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    8967464 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             4800 kB
AnonHugePages:    436224 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
