MemTotal:        8025424 kB
MemFree:          214840 kB
MemAvailable:    4977664 kB
Buffers:         1048680 kB
Cached:          2702428 kB
SwapCached:         9936 kB
Active:          1882904 kB
Inactive:        4417148 kB
Active(anon):    1661748 kB
Inactive(anon):   887732 kB
Active(file):     221156 kB
Inactive(file):  3529416 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1007744 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:              9320 kB
Writeback:             0 kB
AnonPages:       2431556 kB
Mapped:           323404 kB
Shmem:               536 kB
KReclaimable:    1215224 kB
Slab:            1349832 kB
SReclaimable:    1215224 kB
SUnreclaim:       134608 kB
KernelStack:       12320 kB
PageTables:        14900 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    8472300 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             4800 kB
AnonHugePages:    464896 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
