MemTotal:        8025424 kB
MemFree:          320892 kB
MemAvailable:    4986268 kB
Buffers:          868512 kB
Cached:          2774836 kB
SwapCached:         9948 kB
Active:          1929020 kB
Inactive:        4308212 kB
Active(anon):    1707104 kB
Inactive(anon):   887440 kB
Active(file):     221916 kB
Inactive(file):  3420772 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1007744 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             29168 kB
Writeback:           208 kB
AnonPages:       2476328 kB
Mapped:           323552 kB
Shmem:               572 kB
KReclaimable:    1225660 kB
Slab:            1360996 kB
SReclaimable:    1225660 kB
SUnreclaim:       135336 kB
KernelStack:       12320 kB
PageTables:        14960 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    8763860 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             4800 kB
AnonHugePages:    464896 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
