MemTotal:        8025424 kB
MemFree:          219360 kB
MemAvailable:    4776508 kB
Buffers:          750004 kB
Cached:          2750736 kB
SwapCached:        11148 kB
Active:          2211704 kB
Inactive:        4056576 kB
Active(anon):    1914108 kB
Inactive(anon):   854044 kB
Active(file):     297596 kB
Inactive(file):  3202532 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1007744 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             58248 kB
Writeback:            68 kB
AnonPages:       2651068 kB
Mapped:           355248 kB
Shmem:               608 kB
KReclaimable:    1259992 kB
Slab:            1396188 kB
SReclaimable:    1259992 kB
SUnreclaim:       136196 kB
KernelStack:       13184 kB
PageTables:        16324 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9226344 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6132 kB
VmallocChunk:          0 kB
Percpu:             4840 kB
AnonHugePages:    454656 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
