timestamp,elapsed_min,cpu_perc,mem_usage_mb,mem_limit_mb,mem_perc,net_io,block_io
2025-12-18 14:35:53,0,0.70,58.57,7837.7,0.75,31.5kB / 32.4kB,7.87MB / 475kB
2025-12-18 14:36:14,0,0.42,58.57,7837.7,0.75,40.9kB / 44.5kB,7.87MB / 475kB
2025-12-18 14:36:34,0,1.10,52.87,7837.7,0.67,49.1kB / 53.4kB,7.87MB / 475kB
2025-12-18 14:36:54,1,0.21,52.87,7837.7,0.67,57.2kB / 62.1kB,7.87MB / 475kB
2025-12-18 14:37:12,1,7.23,52.88,7837.7,0.67,66.7kB / 73.9kB,7.87MB / 475kB
2025-12-18 14:37:33,1,0.18,52.87,7837.7,0.67,74.6kB / 82.4kB,7.87MB / 475kB
2025-12-18 14:37:52,1,0.33,52.88,7837.7,0.67,83.5kB / 91.8kB,7.87MB / 475kB
2025-12-18 14:38:12,2,3.61,52.95,7837.7,0.68,92.6kB / 104kB,7.95MB / 475kB
2025-12-18 14:38:31,2,0.95,56.59,7837.7,0.72,101kB / 113kB,7.95MB / 475kB
2025-12-18 14:38:51,2,0.25,56.42,7837.7,0.72,111kB / 123kB,8.13MB / 475kB
2025-12-18 14:39:13,3,0.32,56.42,7837.7,0.72,121kB / 135kB,8.13MB / 475kB
2025-12-18 14:39:33,3,0.39,56.42,7837.7,0.72,129kB / 144kB,8.13MB / 475kB
2025-12-18 14:39:51,3,19.32,57.18,7837.7,0.73,723kB / 297kB,8.5MB / 475kB
2025-12-18 14:40:14,4,41.93,57.37,7837.7,0.73,2.36MB / 705kB,8.5MB / 475kB
2025-12-18 14:40:39,4,41.01,57.6,7837.7,0.73,4MB / 1.11MB,8.5MB / 475kB
2025-12-18 14:41:00,5,18.95,54.04,7837.7,0.69,6.27MB / 1.68MB,8.5MB / 487kB
2025-12-18 14:41:22,5,12.31,54.09,7837.7,0.69,7.97MB / 2.11MB,8.5MB / 487kB
2025-12-18 14:41:41,5,17.16,54.15,7837.7,0.69,9.93MB / 2.61MB,8.5MB / 487kB
2025-12-18 14:42:05,6,20.52,54.21,7837.7,0.69,11.5MB / 3.02MB,8.5MB / 487kB
2025-12-18 14:42:26,6,18.10,53.65,7837.7,0.68,13.2MB / 3.46MB,8.5MB / 1.82MB
2025-12-18 14:42:45,6,17.35,47.73,7837.7,0.61,15MB / 3.9MB,8.53MB / 7.93MB
2025-12-18 14:43:03,7,15.18,47.54,7837.7,0.61,16.6MB / 4.33MB,8.53MB / 7.93MB
2025-12-18 14:43:20,7,15.44,47.61,7837.7,0.61,18.3MB / 4.76MB,8.53MB / 7.93MB
