timestamp,elapsed_min,gen0_before,gen1_before,gen2_before,collected,total_before,gen0_after,gen1_after,gen2_after
2025-12-19 10:23:44,32,42,8,0,0,50,0,0,0
2025-12-19 10:24:00,32,42,8,0,0,50,0,0,0
2025-12-19 10:24:15,32,42,8,0,0,50,0,0,0
2025-12-19 10:24:31,32,42,8,0,0,50,0,0,0
2025-12-19 10:24:47,33,42,8,0,0,50,0,0,0
2025-12-19 10:25:04,33,42,8,0,0,50,0,0,0
2025-12-19 10:25:20,33,42,8,0,0,50,0,0,0
2025-12-19 10:25:35,33,42,8,0,0,50,0,0,0
2025-12-19 10:25:50,34,42,8,0,0,50,0,0,0
2025-12-19 10:26:05,34,42,8,0,0,50,0,0,0
2025-12-19 10:26:20,34,42,8,0,0,50,0,0,0
2025-12-19 10:26:35,34,42,8,0,0,50,0,0,0
2025-12-19 10:26:50,35,42,8,0,0,50,0,0,0
2025-12-19 10:27:07,35,42,8,0,0,50,0,0,0
2025-12-19 10:27:23,35,42,8,0,0,50,0,0,0
2025-12-19 10:27:40,36,42,8,0,0,50,0,0,0
2025-12-19 10:27:55,36,42,8,0,0,50,0,0,0
2025-12-19 10:28:10,36,42,8,0,0,50,0,0,0
2025-12-19 10:28:25,36,42,8,0,0,50,0,0,0
2025-12-19 10:28:40,37,42,8,0,0,50,0,0,0
2025-12-19 10:33:18,41,42,8,0,0,50,0,0,0
2025-12-19 10:33:33,41,42,8,0,0,50,0,0,0
2025-12-19 10:33:49,42,42,8,0,0,50,0,0,0
2025-12-19 10:34:05,42,42,8,0,0,50,0,0,0
2025-12-19 10:34:20,42,42,8,0,0,50,0,0,0
2025-12-19 10:34:36,42,42,8,0,0,50,0,0,0
2025-12-19 10:34:52,43,42,8,0,0,50,0,0,0
2025-12-19 10:35:09,43,42,8,0,0,50,0,0,0
2025-12-19 10:35:26,43,42,8,0,0,50,0,0,0
2025-12-19 10:35:43,44,42,8,0,0,50,0,0,0
2025-12-19 10:35:59,44,42,8,0,0,50,0,0,0
2025-12-19 10:36:16,44,42,8,0,0,50,0,0,0
2025-12-19 10:36:31,44,42,8,0,0,50,0,0,0
2025-12-19 10:36:46,45,42,8,0,0,50,0,0,0
2025-12-19 10:37:01,45,42,8,0,0,50,0,0,0
2025-12-19 10:37:16,45,42,8,0,0,50,0,0,0
2025-12-19 10:37:31,45,42,8,0,0,50,0,0,0
2025-12-19 10:37:47,46,42,8,0,0,50,0,0,0
2025-12-19 10:38:02,46,42,8,0,0,50,0,0,0
2025-12-19 10:38:17,46,42,8,0,0,50,0,0,0
2025-12-19 10:38:32,46,42,8,0,0,50,0,0,0
2025-12-19 10:38:49,47,42,8,0,0,50,0,0,0
2025-12-19 10:39:05,47,42,8,0,0,50,0,0,0
2025-12-19 10:39:20,47,42,8,0,0,50,0,0,0
2025-12-19 10:39:37,47,42,8,0,0,50,0,0,0
2025-12-19 10:39:53,48,42,8,0,0,50,0,0,0
2025-12-19 10:40:10,48,42,8,0,0,50,0,0,0
2025-12-19 10:40:26,48,42,8,0,0,50,0,0,0
2025-12-19 10:40:42,49,42,8,0,0,50,0,0,0
2025-12-19 10:41:01,49,42,8,0,0,50,0,0,0
2025-12-19 10:41:20,49,42,8,0,0,50,0,0,0
2025-12-19 10:41:39,49,42,8,0,0,50,0,0,0
2025-12-19 10:41:56,50,42,8,0,0,50,0,0,0
2025-12-19 10:42:13,50,42,8,0,0,50,0,0,0
2025-12-19 10:42:31,50,42,8,0,0,50,0,0,0
2025-12-19 10:42:49,51,42,8,0,0,50,0,0,0
2025-12-19 10:43:06,51,42,8,0,0,50,0,0,0
2025-12-19 10:43:22,51,42,8,0,0,50,0,0,0
2025-12-19 10:43:37,51,42,8,0,0,50,0,0,0
2025-12-19 10:43:54,52,42,8,0,0,50,0,0,0
2025-12-19 10:44:11,52,42,8,0,0,50,0,0,0
2025-12-19 10:44:27,52,42,8,0,0,50,0,0,0
2025-12-19 10:44:43,53,42,8,0,0,50,0,0,0
2025-12-19 10:44:59,53,42,8,0,0,50,0,0,0
2025-12-19 10:45:16,53,42,8,0,0,50,0,0,0
2025-12-19 10:45:32,53,42,8,0,0,50,0,0,0
2025-12-19 10:45:49,54,42,8,0,0,50,0,0,0
2025-12-19 10:46:05,54,42,8,0,0,50,0,0,0
2025-12-19 10:46:21,54,42,8,0,0,50,0,0,0
2025-12-19 10:46:38,54,42,8,0,0,50,0,0,0
2025-12-19 10:47:00,55,42,8,0,0,50,0,0,0
2025-12-19 10:47:17,55,42,8,0,0,50,0,0,0
2025-12-19 10:47:33,55,42,8,0,0,50,0,0,0
2025-12-19 10:47:51,56,42,8,0,0,50,0,0,0
2025-12-19 10:48:07,56,42,8,0,0,50,0,0,0
2025-12-19 10:48:23,56,42,8,0,0,50,0,0,0
2025-12-19 10:48:41,57,42,8,0,0,50,0,0,0
2025-12-19 10:48:57,57,42,8,0,0,50,0,0,0
2025-12-19 10:49:13,57,42,8,0,0,50,0,0,0
2025-12-19 10:49:31,57,42,8,0,0,50,0,0,0
2025-12-19 10:55:23,63,42,8,0,0,50,0,0,0
2025-12-19 10:55:39,63,42,8,0,0,50,0,0,0
2025-12-19 10:55:55,64,42,8,0,0,50,0,0,0
2025-12-19 10:56:11,64,42,8,0,0,50,0,0,0
2025-12-19 10:56:27,64,42,8,0,0,50,0,0,0
2025-12-19 10:56:42,65,42,8,0,0,50,0,0,0
2025-12-19 10:56:58,65,42,8,0,0,50,0,0,0
2025-12-19 10:57:13,65,42,8,0,0,50,0,0,0
2025-12-19 10:57:29,65,42,8,0,0,50,0,0,0
2025-12-19 10:57:45,66,42,8,0,0,50,0,0,0
2025-12-19 10:58:04,66,42,8,0,0,50,0,0,0
2025-12-19 10:58:19,66,42,8,0,0,50,0,0,0
2025-12-19 10:58:34,66,42,8,0,0,50,0,0,0
2025-12-19 10:58:51,67,42,8,0,0,50,0,0,0
2025-12-19 10:59:07,67,42,8,0,0,50,0,0,0
2025-12-19 10:59:22,67,42,8,0,0,50,0,0,0
2025-12-19 10:59:38,67,42,8,0,0,50,0,0,0
2025-12-19 10:59:54,68,42,8,0,0,50,0,0,0
2025-12-19 11:00:09,68,42,8,0,0,50,0,0,0
2025-12-19 11:00:25,68,42,8,0,0,50,0,0,0
2025-12-19 11:00:40,69,42,8,0,0,50,0,0,0
2025-12-19 11:00:55,69,42,8,0,0,50,0,0,0
2025-12-19 11:01:11,69,42,8,0,0,50,0,0,0
2025-12-19 11:01:27,69,42,8,0,0,50,0,0,0
2025-12-19 11:01:44,70,42,8,0,0,50,0,0,0
2025-12-19 11:02:02,70,42,8,0,0,50,0,0,0
2025-12-19 11:02:21,70,42,8,0,0,50,0,0,0
2025-12-19 11:02:39,70,42,8,0,0,50,0,0,0
2025-12-19 11:03:00,71,42,8,0,0,50,0,0,0
2025-12-19 11:03:20,71,42,8,0,0,50,0,0,0
2025-12-19 11:03:42,72,42,8,0,0,50,0,0,0
2025-12-19 11:04:03,72,42,8,0,0,50,0,0,0
2025-12-19 11:04:21,72,42,8,0,0,50,0,0,0
2025-12-19 11:04:41,73,42,8,0,0,50,0,0,0
2025-12-19 11:05:01,73,42,8,0,0,50,0,0,0
2025-12-19 11:05:22,73,42,8,0,0,50,0,0,0
2025-12-19 11:05:45,74,42,8,0,0,50,0,0,0
2025-12-19 11:06:08,74,42,8,0,0,50,0,0,0
2025-12-19 11:06:32,74,42,8,0,0,50,0,0,0
2025-12-19 11:06:55,75,42,8,0,0,50,0,0,0
2025-12-19 11:07:18,75,42,8,0,0,50,0,0,0
2025-12-19 11:07:40,76,42,8,0,0,50,0,0,0
2025-12-19 11:08:02,76,42,8,0,0,50,0,0,0
2025-12-19 11:08:24,76,42,8,0,0,50,0,0,0
2025-12-19 11:08:48,77,42,8,0,0,50,0,0,0
2025-12-19 11:09:10,77,42,8,0,0,50,0,0,0
2025-12-19 11:09:31,77,42,8,0,0,50,0,0,0
2025-12-19 11:09:55,78,42,8,0,0,50,0,0,0
2025-12-19 11:10:17,78,42,8,0,0,50,0,0,0
2025-12-19 11:10:39,78,42,8,0,0,50,0,0,0
2025-12-19 11:10:59,79,42,8,0,0,50,0,0,0
2025-12-19 11:11:21,79,42,8,0,0,50,0,0,0
2025-12-19 11:11:44,80,42,8,0,0,50,0,0,0
2025-12-19 11:12:08,80,42,8,0,0,50,0,0,0
2025-12-19 11:12:33,80,42,8,0,0,50,0,0,0
2025-12-19 11:12:58,81,42,8,0,0,50,0,0,0
2025-12-19 11:13:23,81,42,8,0,0,50,0,0,0
2025-12-19 11:13:43,82,42,8,0,0,50,0,0,0
2025-12-19 11:14:05,82,42,8,0,0,50,0,0,0
2025-12-19 11:14:25,82,42,8,0,0,50,0,0,0
2025-12-19 11:22:16,90,42,8,0,0,50,0,0,0
2025-12-19 11:22:33,90,42,8,0,0,50,0,0,0
2025-12-19 11:22:51,91,42,8,0,0,50,0,0,0
2025-12-19 11:23:08,91,42,8,0,0,50,0,0,0
2025-12-19 11:23:24,91,42,8,0,0,50,0,0,0
2025-12-19 11:23:41,92,42,8,0,0,50,0,0,0
2025-12-19 11:24:00,92,42,8,0,0,50,0,0,0
2025-12-19 11:24:18,92,42,8,0,0,50,0,0,0
2025-12-19 11:24:36,92,42,8,0,0,50,0,0,0
2025-12-19 11:24:53,93,42,8,0,0,50,0,0,0
2025-12-19 11:25:11,93,42,8,0,0,50,0,0,0
2025-12-19 11:25:30,93,42,8,0,0,50,0,0,0
2025-12-19 11:25:48,94,42,8,0,0,50,0,0,0
2025-12-19 11:26:05,94,42,8,0,0,50,0,0,0
2025-12-19 11:26:24,94,42,8,0,0,50,0,0,0
2025-12-19 11:26:43,95,42,8,0,0,50,0,0,0
2025-12-19 11:27:02,95,42,8,0,0,50,0,0,0
2025-12-19 11:27:21,95,42,8,0,0,50,0,0,0
2025-12-19 11:27:40,96,42,8,0,0,50,0,0,0
2025-12-19 11:28:00,96,42,8,0,0,50,0,0,0
2025-12-19 11:28:21,96,42,8,0,0,50,0,0,0
2025-12-19 11:28:37,96,42,8,0,0,50,0,0,0
2025-12-19 11:28:53,97,42,8,0,0,50,0,0,0
2025-12-19 11:29:09,97,42,8,0,0,50,0,0,0
2025-12-19 11:29:24,97,42,8,0,0,50,0,0,0
2025-12-19 11:29:40,98,42,8,0,0,50,0,0,0
2025-12-19 11:29:56,98,42,8,0,0,50,0,0,0
2025-12-19 11:30:11,98,42,8,0,0,50,0,0,0
2025-12-19 11:30:28,98,42,8,0,0,50,0,0,0
2025-12-19 11:30:43,99,42,8,0,0,50,0,0,0
2025-12-19 11:30:58,99,42,8,0,0,50,0,0,0
2025-12-19 11:31:14,99,42,8,0,0,50,0,0,0
2025-12-19 11:31:29,99,42,8,0,0,50,0,0,0
2025-12-19 11:31:45,100,42,8,0,0,50,0,0,0
2025-12-19 11:32:00,100,42,8,0,0,50,0,0,0
2025-12-19 11:32:15,100,42,8,0,0,50,0,0,0
2025-12-19 11:32:31,100,42,8,0,0,50,0,0,0
2025-12-19 11:32:46,101,42,8,0,0,50,0,0,0
2025-12-19 11:33:01,101,42,8,0,0,50,0,0,0
2025-12-19 11:33:18,101,42,8,0,0,50,0,0,0
2025-12-19 11:33:33,101,42,8,0,0,50,0,0,0
2025-12-19 11:33:50,102,42,8,0,0,50,0,0,0
2025-12-19 11:34:06,102,42,8,0,0,50,0,0,0
2025-12-19 11:34:23,102,42,8,0,0,50,0,0,0
2025-12-19 11:34:40,103,42,8,0,0,50,0,0,0
2025-12-19 11:34:57,103,42,8,0,0,50,0,0,0
2025-12-19 11:35:14,103,42,8,0,0,50,0,0,0
2025-12-19 11:35:31,103,42,8,0,0,50,0,0,0
2025-12-19 11:35:50,104,42,8,0,0,50,0,0,0
2025-12-19 11:36:08,104,42,8,0,0,50,0,0,0
2025-12-19 11:36:25,104,42,8,0,0,50,0,0,0
2025-12-19 11:36:43,105,42,8,0,0,50,0,0,0
2025-12-19 11:37:04,105,42,8,0,0,50,0,0,0
2025-12-19 11:37:25,105,42,8,0,0,50,0,0,0
2025-12-19 11:37:45,106,42,8,0,0,50,0,0,0
2025-12-19 11:38:03,106,42,8,0,0,50,0,0,0
2025-12-19 11:38:22,106,42,8,0,0,50,0,0,0
2025-12-19 11:38:41,107,42,8,0,0,50,0,0,0
2025-12-19 11:39:00,107,42,8,0,0,50,0,0,0
2025-12-19 11:39:17,107,42,8,0,0,50,0,0,0
2025-12-19 11:47:36,115,42,8,0,0,50,0,0,0
2025-12-19 11:47:53,116,42,8,0,0,50,0,0,0
2025-12-19 11:48:10,116,42,8,0,0,50,0,0,0
2025-12-19 11:48:25,116,42,8,0,0,50,0,0,0
2025-12-19 11:48:41,117,42,8,0,0,50,0,0,0
2025-12-19 11:48:57,117,42,8,0,0,50,0,0,0
2025-12-19 11:49:13,117,42,8,0,0,50,0,0,0
2025-12-19 11:49:29,117,42,8,0,0,50,0,0,0
2025-12-19 11:49:44,118,42,8,0,0,50,0,0,0
2025-12-19 11:49:59,118,42,8,0,0,50,0,0,0
2025-12-19 11:50:15,118,42,8,0,0,50,0,0,0
2025-12-19 11:50:30,118,42,8,0,0,50,0,0,0
2025-12-19 11:50:45,119,42,8,0,0,50,0,0,0
2025-12-19 11:51:00,119,42,8,0,0,50,0,0,0
2025-12-19 11:51:15,119,42,8,0,0,50,0,0,0
2025-12-19 11:51:31,119,42,8,0,0,50,0,0,0
2025-12-19 11:51:48,120,42,8,0,0,50,0,0,0
2025-12-19 11:52:03,120,42,8,0,0,50,0,0,0
2025-12-19 11:52:19,120,42,8,0,0,50,0,0,0
2025-12-19 11:52:36,120,42,8,0,0,50,0,0,0
2025-12-19 11:52:51,121,42,8,0,0,50,0,0,0
2025-12-19 11:53:08,121,42,8,0,0,50,0,0,0
2025-12-19 11:53:23,121,42,8,0,0,50,0,0,0
2025-12-19 11:53:39,121,42,8,0,0,50,0,0,0
2025-12-19 11:53:54,122,42,8,0,0,50,0,0,0
2025-12-19 11:54:10,122,42,8,0,0,50,0,0,0
2025-12-19 11:54:25,122,42,8,0,0,50,0,0,0
2025-12-19 11:54:40,123,42,8,0,0,50,0,0,0
2025-12-19 11:54:55,123,42,8,0,0,50,0,0,0
2025-12-19 11:55:11,123,42,8,0,0,50,0,0,0
2025-12-19 11:55:26,123,42,8,0,0,50,0,0,0
2025-12-19 11:55:42,124,42,8,0,0,50,0,0,0
2025-12-19 11:55:57,124,42,8,0,0,50,0,0,0
2025-12-19 11:56:13,124,42,8,0,0,50,0,0,0
2025-12-19 11:56:29,124,42,8,0,0,50,0,0,0
2025-12-19 11:56:44,125,42,8,0,0,50,0,0,0
2025-12-19 11:57:00,125,42,8,0,0,50,0,0,0
2025-12-19 11:57:15,125,42,8,0,0,50,0,0,0
2025-12-19 11:57:30,125,42,8,0,0,50,0,0,0
2025-12-19 11:57:45,126,42,8,0,0,50,0,0,0
2025-12-19 11:58:01,126,42,8,0,0,50,0,0,0
2025-12-19 11:58:16,126,42,8,0,0,50,0,0,0
2025-12-19 11:58:31,126,42,8,0,0,50,0,0,0
2025-12-19 11:58:46,127,42,8,0,0,50,0,0,0
2025-12-19 11:59:01,127,42,8,0,0,50,0,0,0
2025-12-19 11:59:17,127,42,8,0,0,50,0,0,0
2025-12-19 11:59:33,127,42,8,0,0,50,0,0,0
2025-12-19 11:59:48,128,42,8,0,0,50,0,0,0
2025-12-19 12:00:04,128,42,8,0,0,50,0,0,0
2025-12-19 12:00:20,128,42,8,0,0,50,0,0,0
2025-12-19 12:00:35,128,42,8,0,0,50,0,0,0
2025-12-19 12:00:50,129,42,8,0,0,50,0,0,0
2025-12-19 12:01:05,129,42,8,0,0,50,0,0,0
2025-12-19 12:01:20,129,42,8,0,0,50,0,0,0
2025-12-19 12:01:36,129,42,8,0,0,50,0,0,0
2025-12-19 12:01:51,130,42,8,0,0,50,0,0,0
2025-12-19 12:02:06,130,42,8,0,0,50,0,0,0
2025-12-19 12:02:21,130,42,8,0,0,50,0,0,0
2025-12-19 12:02:37,130,42,8,0,0,50,0,0,0
2025-12-19 12:02:52,131,42,8,0,0,50,0,0,0
2025-12-19 12:08:57,137,42,8,0,0,50,0,0,0
2025-12-19 12:09:12,137,42,8,0,0,50,0,0,0
2025-12-19 12:09:28,137,42,8,0,0,50,0,0,0
2025-12-19 12:09:43,138,42,8,0,0,50,0,0,0
2025-12-19 12:09:59,138,42,8,0,0,50,0,0,0
2025-12-19 12:10:14,138,42,8,0,0,50,0,0,0
2025-12-19 12:10:30,138,42,8,0,0,50,0,0,0
2025-12-19 12:10:45,139,42,8,0,0,50,0,0,0
2025-12-19 12:11:00,139,42,8,0,0,50,0,0,0
2025-12-19 12:11:15,139,42,8,0,0,50,0,0,0
2025-12-19 12:11:31,139,42,8,0,0,50,0,0,0
2025-12-19 12:11:46,140,42,8,0,0,50,0,0,0
2025-12-19 12:12:01,140,42,8,0,0,50,0,0,0
2025-12-19 12:12:17,140,42,8,0,0,50,0,0,0
2025-12-19 12:12:32,140,42,8,0,0,50,0,0,0
2025-12-19 12:12:48,141,42,8,0,0,50,0,0,0
2025-12-19 12:13:04,141,42,8,0,0,50,0,0,0
2025-12-19 12:13:20,141,42,8,0,0,50,0,0,0
2025-12-19 12:13:37,141,42,8,0,0,50,0,0,0
2025-12-19 12:13:52,142,42,8,0,0,50,0,0,0
2025-12-19 12:14:09,142,42,8,0,0,50,0,0,0
2025-12-19 12:14:26,142,42,8,0,0,50,0,0,0
2025-12-19 12:14:42,143,42,8,0,0,50,0,0,0
2025-12-19 12:14:58,143,42,8,0,0,50,0,0,0
2025-12-19 12:15:14,143,42,8,0,0,50,0,0,0
2025-12-19 12:15:30,143,42,8,0,0,50,0,0,0
2025-12-19 12:15:48,144,42,8,0,0,50,0,0,0
2025-12-19 12:16:04,144,42,8,0,0,50,0,0,0
2025-12-19 12:16:19,144,42,8,0,0,50,0,0,0
2025-12-19 12:16:35,144,42,8,0,0,50,0,0,0
2025-12-19 12:16:50,145,42,8,0,0,50,0,0,0
2025-12-19 12:17:06,145,42,8,0,0,50,0,0,0
2025-12-19 12:17:21,145,42,8,0,0,50,0,0,0
2025-12-19 12:17:37,145,42,8,0,0,50,0,0,0
2025-12-19 12:17:53,146,42,8,0,0,50,0,0,0
2025-12-19 12:18:09,146,42,8,0,0,50,0,0,0
2025-12-19 12:18:26,146,42,8,0,0,50,0,0,0
2025-12-19 12:18:43,147,42,8,0,0,50,0,0,0
2025-12-19 12:19:00,147,42,8,0,0,50,0,0,0
2025-12-19 12:19:19,147,42,8,0,0,50,0,0,0
2025-12-19 12:19:35,147,42,8,0,0,50,0,0,0
2025-12-19 12:19:53,148,42,8,0,0,50,0,0,0
2025-12-19 12:20:09,148,42,8,0,0,50,0,0,0
2025-12-19 12:20:25,148,42,8,0,0,50,0,0,0
2025-12-19 12:20:40,149,42,8,0,0,50,0,0,0
2025-12-19 12:20:56,149,42,8,0,0,50,0,0,0
2025-12-19 12:21:13,149,42,8,0,0,50,0,0,0
2025-12-19 12:21:29,149,42,8,0,0,50,0,0,0
2025-12-19 12:21:47,150,42,8,0,0,50,0,0,0
2025-12-19 12:22:03,150,42,8,0,0,50,0,0,0
2025-12-19 12:22:20,150,42,8,0,0,50,0,0,0
2025-12-19 12:22:37,150,42,8,0,0,50,0,0,0
2025-12-19 12:22:54,151,42,8,0,0,50,0,0,0
2025-12-19 12:23:11,151,42,8,0,0,50,0,0,0
2025-12-19 12:23:27,151,42,8,0,0,50,0,0,0
2025-12-19 12:23:43,152,42,8,0,0,50,0,0,0
2025-12-19 12:23:59,152,42,8,0,0,50,0,0,0
2025-12-19 12:24:14,152,42,8,0,0,50,0,0,0
2025-12-19 12:24:30,152,42,8,0,0,50,0,0,0
2025-12-19 12:24:46,153,42,8,0,0,50,0,0,0
2025-12-19 12:26:02,154,42,8,0,0,50,0,0,0
2025-12-19 12:26:22,154,42,8,0,0,50,0,0,0
2025-12-19 12:26:44,155,42,8,0,0,50,0,0,0
2025-12-19 12:27:00,155,42,8,0,0,50,0,0,0
2025-12-19 12:27:16,155,42,8,0,0,50,0,0,0
2025-12-19 12:27:31,155,42,8,0,0,50,0,0,0
2025-12-19 12:27:48,156,42,8,0,0,50,0,0,0
2025-12-19 12:28:04,156,42,8,0,0,50,0,0,0
2025-12-19 12:28:20,156,42,8,0,0,50,0,0,0
2025-12-19 12:28:35,156,42,8,0,0,50,0,0,0
2025-12-19 12:28:51,157,42,8,0,0,50,0,0,0
2025-12-19 12:29:08,157,42,8,0,0,50,0,0,0
2025-12-19 12:29:23,157,42,8,0,0,50,0,0,0
2025-12-19 12:29:41,158,42,8,0,0,50,0,0,0
2025-12-19 12:29:57,158,42,8,0,0,50,0,0,0
2025-12-19 12:30:13,158,42,8,0,0,50,0,0,0
2025-12-19 12:30:30,158,42,8,0,0,50,0,0,0
2025-12-19 12:30:47,159,42,8,0,0,50,0,0,0
2025-12-19 12:31:05,159,42,8,0,0,50,0,0,0
2025-12-19 12:31:21,159,42,8,0,0,50,0,0,0
2025-12-19 12:31:38,159,42,8,0,0,50,0,0,0
2025-12-19 12:31:55,160,42,8,0,0,50,0,0,0
2025-12-19 12:32:12,160,42,8,0,0,50,0,0,0
2025-12-19 12:32:28,160,42,8,0,0,50,0,0,0
2025-12-19 12:32:45,161,42,8,0,0,50,0,0,0
