timestamp,elapsed_min,cpu_perc,mem_usage_mb,mem_limit_mb,mem_perc,net_io,block_io
2025-12-12 08:54:04,0,0.16,210.4,7837.7,2.68,1MB / 1.17MB,119MB / 61.4kB
2025-12-12 08:54:20,0,101.05,264.3,7837.7,3.37,1.28MB / 1.31MB,138MB / 98.3kB
2025-12-12 08:54:36,0,102.80,268.3,7837.7,3.42,1.6MB / 1.48MB,138MB / 147kB
2025-12-12 08:54:52,0,102.26,267.7,7837.7,3.42,2.01MB / 1.75MB,138MB / 160kB
2025-12-12 08:55:09,1,101.66,267.5,7837.7,3.41,2.33MB / 2MB,138MB / 172kB
2025-12-12 08:55:24,1,99.91,268.3,7837.7,3.42,2.6MB / 2.21MB,138MB / 184kB
2025-12-12 08:55:40,1,99.81,266.8,7837.7,3.40,3.02MB / 2.48MB,138MB / 197kB
2025-12-12 08:55:56,1,96.78,266.9,7837.7,3.41,3.4MB / 2.71MB,138MB / 209kB
2025-12-12 08:56:11,2,96.73,267.1,7837.7,3.41,3.79MB / 2.95MB,138MB / 221kB
2025-12-12 08:56:26,2,107.82,269.5,7837.7,3.44,4.17MB / 3.17MB,138MB / 246kB
2025-12-12 08:56:42,2,99.73,267.7,7837.7,3.42,4.59MB / 3.43MB,138MB / 258kB
2025-12-12 08:56:58,2,99.89,268.6,7837.7,3.43,4.97MB / 3.66MB,138MB / 270kB
2025-12-12 08:57:14,3,99.29,268,7837.7,3.42,5.4MB / 3.92MB,138MB / 283kB
2025-12-12 08:57:29,3,101.48,271.9,7837.7,3.47,5.81MB / 4.17MB,138MB / 295kB
2025-12-12 08:57:45,3,100.45,268.1,7837.7,3.42,6.24MB / 4.43MB,138MB / 307kB
2025-12-12 08:58:00,3,101.08,268.5,7837.7,3.43,6.65MB / 4.68MB,138MB / 319kB
2025-12-12 08:58:16,4,99.49,268.5,7837.7,3.43,7.01MB / 4.89MB,138MB / 332kB
2025-12-12 08:58:33,4,95.43,268.9,7837.7,3.43,7.33MB / 5.06MB,138MB / 344kB
2025-12-12 08:58:50,4,98.68,268.8,7837.7,3.43,7.65MB / 5.25MB,138MB / 356kB
2025-12-12 08:59:06,5,100.75,268.3,7837.7,3.42,7.97MB / 5.44MB,138MB / 369kB
2025-12-12 08:59:21,5,98.77,269.1,7837.7,3.43,8.28MB / 5.6MB,138MB / 393kB
2025-12-12 08:59:40,5,101.10,269.6,7837.7,3.44,8.61MB / 5.79MB,138MB / 406kB
2025-12-12 08:59:56,5,100.79,269.8,7837.7,3.44,8.99MB / 6.02MB,138MB / 418kB
2025-12-12 09:00:12,6,100.75,269.3,7837.7,3.44,9.42MB / 6.28MB,138MB / 430kB
2025-12-12 09:00:28,6,100.32,272.2,7837.7,3.47,9.78MB / 6.49MB,138MB / 455kB
2025-12-12 09:00:44,6,95.76,270,7837.7,3.45,10.2MB / 6.73MB,138MB / 467kB
2025-12-12 09:00:59,6,93.88,270.4,7837.7,3.45,10.6MB / 6.97MB,138MB / 479kB
2025-12-12 09:01:16,7,104.40,273.1,7837.7,3.48,10.9MB / 7.17MB,138MB / 479kB
2025-12-12 09:01:31,7,102.80,273.3,7837.7,3.49,11.2MB / 7.32MB,138MB / 504kB
2025-12-12 09:01:48,7,99.95,270.8,7837.7,3.46,11.5MB / 7.51MB,138MB / 516kB
2025-12-12 09:02:03,7,102.46,271,7837.7,3.46,11.9MB / 7.73MB,138MB / 516kB
2025-12-12 09:02:19,8,110.48,271.1,7837.7,3.46,12.3MB / 7.96MB,138MB / 528kB
2025-12-12 09:02:34,8,100.75,271.3,7837.7,3.46,12.6MB / 8.16MB,138MB / 553kB
